center,left,right,steering,throttle,brake,speed
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_166.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_166.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_166.jpg, 0, 0, 0, 16.75978
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_280.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_280.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_280.jpg, 0.002715691, 0.06047303, 0, 16.58413
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_399.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_399.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_399.jpg, 0, 0.09573779, 0, 16.50474
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_520.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_520.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_520.jpg, 0, 0.1245976, 0, 16.48097
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_651.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_651.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_651.jpg, 0, 0.1310025, 0, 16.4684
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_753.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_753.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_753.jpg, 0, 0.1310025, 0, 16.65918
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_868.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_868.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_868.jpg, 0.05723289, 0.1310025, 0, 16.64776
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_49_988.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_49_988.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_49_988.jpg, 0.05723289, 0.1310025, 0, 16.63592
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_104.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_104.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_104.jpg, 0.05723289, 0.1310025, 0, 16.62604
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_226.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_226.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_226.jpg, 0.03157552, 0.1310025, 0, 16.6164
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_347.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_347.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_347.jpg, 0, 0.1310025, 0, 16.60627
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_465.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_465.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_465.jpg, 0, 0.1310025, 0, 16.59715
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_583.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_583.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_583.jpg, 0, 0.1310025, 0, 16.58766
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_697.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_697.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_697.jpg, 0, 0.134205, 0, 16.57932
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_811.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_811.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_811.jpg, 0, 0.134205, 0, 16.37397
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_50_928.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_50_928.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_50_928.jpg, 0, 0.04122059, 0, 16.35522
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_040.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_040.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_040.jpg, 0, 0, 0, 16.14709
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_151.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_151.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_151.jpg, 0, 0, 0, 16.209
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_261.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_261.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_261.jpg, 0, 0, 0, 16.01456
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_370.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_370.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_370.jpg, 0, 0, 0, 15.62074
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_493.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_493.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_493.jpg, 0, 0, 0, 15.42844
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_611.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_611.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_611.jpg, 0, 0, 0, 15.23979
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_731.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_731.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_731.jpg, 0, 0, 0, 15.05899
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_840.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_840.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_840.jpg, 0, 0, 0, 15.15201
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_51_954.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_51_954.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_51_954.jpg, 0, 0, 0, 14.97039
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_051.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_051.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_051.jpg, 0, 0, 0, 14.60011
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_162.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_162.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_162.jpg, 0, 0.06047303, 0, 14.46913
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_281.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_281.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_281.jpg, 0, 0.06047303, 0, 14.62333
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_390.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_390.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_390.jpg, 0, 0.09573779, 0, 14.53589
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_482.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_482.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_482.jpg, 0, 0.1245976, 0, 14.27528
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_600.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_600.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_600.jpg, 0, 0.1245976, 0, 14.50951
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_703.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_703.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_703.jpg, 0, 0.1245976, 0, 14.27952
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_791.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_791.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_791.jpg, 0, 0.1245976, 0, 14.50041
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_52_910.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_52_910.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_52_910.jpg, 0, 0.1245976, 0, 14.53702
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_014.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_014.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_014.jpg, 0, 0.1245976, 0, 14.29271
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_106.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_106.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_106.jpg, 0, 0.1310025, 0, 14.52082
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_219.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_219.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_219.jpg, 0, 0.1630648, 0, 14.31885
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_322.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_322.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_322.jpg, 0, 0.1695074, 0, 14.635
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_413.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_413.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_413.jpg, 0, 0.2015697, 0, 14.43875
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_528.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_528.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_528.jpg, 0, 0.2015697, 0, 14.55966
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_632.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_632.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_632.jpg, 0, 0.2015697, 0, 14.9148
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_721.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_721.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_721.jpg, 0, 0.2015697, 0, 14.75967
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_826.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_826.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_826.jpg, 0, 0.2015697, 0, 15.04605
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_53_949.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_53_949.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_53_949.jpg, 0, 0.2015697, 0, 15.21497
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_047.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_047.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_047.jpg, 0, 0.2015697, 0, 15.06133
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_150.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_150.jpg, 0, 0.2015697, 0, 15.34125
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_266.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_266.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_266.jpg, 0, 0.2015697, 0, 15.24824
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_367.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_367.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_367.jpg, 0, 0.2015697, 0, 15.35192
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_461.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_461.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_461.jpg, 0, 0.2015697, 0, 15.62757
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_578.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_578.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_578.jpg, 0, 0.2015697, 0, 15.53537
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_685.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_685.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_685.jpg, 0, 0.2015697, 0, 15.85337
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_779.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_779.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_779.jpg, 0, 0.2015697, 0, 15.90481
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_894.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_894.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_894.jpg, 0, 0.2015697, 0, 15.81238
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_54_994.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_54_994.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_54_994.jpg, 0, 0.2015697, 0, 16.1191
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_107.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_107.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_107.jpg, 0, 0.2015697, 0, 16.17242
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_236.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_236.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_236.jpg, 0, 0.2015697, 0, 16.31106
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_341.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_341.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_341.jpg, 0, 0.2015697, 0, 16.36699
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_461.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_461.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_461.jpg, 0, 0.2015697, 0, 16.27609
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_563.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_563.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_563.jpg, 0, 0.2015697, 0, 16.36353
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_670.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_670.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_670.jpg, 0, 0.2015697, 0, 16.61986
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_781.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_781.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_781.jpg, 0, 0.2656943, 0, 16.78541
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_55_888.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_55_888.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_55_888.jpg, 0, 0.3298189, 0, 16.80493
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_003.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_003.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_003.jpg, 0, 0.3554763, 0, 17.12251
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_113.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_113.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_113.jpg, 0, 0.3554763, 0, 17.51366
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_222.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_222.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_222.jpg, -0.06047303, 0.3554763, 0, 17.77898
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_336.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_336.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_336.jpg, -0.1695074, 0.3618812, 0, 18.07006
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_462.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_462.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_462.jpg, -0.2015697, 0.4196009, 0, 18.38342
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_564.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_564.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_564.jpg, -0.2079747, 0.4837631, 0, 18.6791
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_673.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_673.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_673.jpg, -0.09573779, 0.4837631, 0, 19.1228
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_783.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_783.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_783.jpg, 0, 0.4837631, 0, 19.59014
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_890.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_890.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_890.jpg, 0, 0.4837631, 0, 19.95599
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_56_996.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_56_996.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_56_996.jpg, 0, 0.4837631, 0, 20.42598
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_099.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_099.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_099.jpg, -0.0796878, 0.4837631, 0, 20.81382
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_218.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_218.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_218.jpg, -0.134205, 0.4901681, 0, 21.25533
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_334.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_334.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_334.jpg, -0.1053452, 0.4581058, 0, 21.59646
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_448.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_448.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_448.jpg, -0.1053452, 0.4581058, 0, 21.99816
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_562.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_562.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_562.jpg, -0.1695074, 0.4581058, 0, 22.39298
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_662.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_662.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_662.jpg, -0.1695074, 0.4581058, 0, 22.74919
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_772.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_772.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_772.jpg, -0.1727099, 0.4581058, 0, 23.04752
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_882.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_882.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_882.jpg, -0.1310025, 0.4581058, 0, 23.44087
/home/yipstar/sdc/projects/simulator/joystick_data2/IMG/center_2017_01_26_19_55_57_991.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/left_2017_01_26_19_55_57_991.jpg, /home/yipstar/sdc/projects/simulator/joystick_data2/IMG/right_2017_01_26_19_55_57_991.jpg, -0.09894026, 0.4581058, 0, 23.78178
